date,alpha,beta_gdp_growth_stdev,beta_inflation_stdev,beta_debt_gdp_stdev,beta_current_account_stdev,beta_policy_uncertainty_stdev,beta_bank_nexus_stdev,beta_bid_ask_stdev,gamma,lambda_gdp_growth_stdev,lambda_inflation_stdev,lambda_debt_gdp_stdev,lambda_current_account_stdev,lambda_policy_uncertainty_stdev,lambda_bank_nexus_stdev,lambda_bid_ask_stdev,delta,P_t_bn,MS_actual,MS_fitted,MS_tilde,MS_tilde_nopurch,MS_tilde_se,purchase_effect,fundamental_component,purchase_component,sentiment_component,non_fundamental_component
2021-12-01,7.972691649055596,0.6203894947018904,0.922783154979982,-0.1122925089821047,-0.8086661156496291,0.0019024843791665919,-12.367469304205331,-18.42272545681664,5.8995382807177e-4,0.03651557480249336,-0.24971113737350112,0.008930649326040454,-0.0012588994817616659,-1.267924924652019e-4,2.741552411415671,1.3039600362245463,0.003337126599650986,82.86,0.5488512560232925,0.6514795194110955,0.6822131787521505,0.40569886870506977,0.27063896362202156,0.2765143100470807,0.40569886870506977,0.2765143100470807,-0.030733659341054986,0.14315238731822277
2022-01-01,7.937597274385227,0.578508204289471,0.8320071769957188,-0.1130271321527804,-0.8299096226129897,0.0018342922821765223,-6.26506562041995,-18.968828866063937,0.00034258889183611993,0.05446939353262412,-0.2599182962530465,0.009216152357401211,-0.007184165538107511,-3.3528040028610196e-5,2.277321224724165,1.248372180231321,0.0035716689896281317,62.364,0.5683066456136773,0.6287046869014055,0.6380810519278654,0.41533748705869655,0.24311941629421957,0.2227435648691688,0.41533748705869655,0.2227435648691688,-0.009376365026459887,0.15296915855498072
2022-02-01,7.530411755056462,0.46554704651857864,1.2728013310207629,-0.11938566785307266,-0.8142875253616111,0.001291894832750914,9.981018224135443,-20.05040366995738,0.004091134552116816,0.04421797033489595,-0.18130975521421172,0.005889275019155571,-5.4456408382529e-4,-9.09161756887029e-5,4.231940519865981,0.7264491673741905,0.002482289108208102,67.405,0.7011641344344272,0.6303628424301768,0.5795918096002791,0.412273112261512,0.1875795928778401,0.16731869733876711,0.412273112261512,0.16731869733876711,0.0507710328298977,0.2888910221729152
2022-03-01,7.539798656875124,0.38191412663616786,1.5287049152795917,-0.12147081523737993,-0.8694335210110109,6.74116956317278e-4,18.17580040237328,-23.615820068195013,0.006795895994681506,0.04080726738107379,-0.1361716169506969,0.0042918793157119845,-0.01097123949581891,2.1212184402485668e-5,4.912333803406421,0.7672733270881067,0.0022505988735657166,52.279,0.7118692773576077,0.731287773415956,0.5685559016822006,0.4508968431710585,0.23429718424031973,0.11765905851114211,0.4508968431710585,0.11765905851114211,0.16273187173375536,0.26097243418654925
2022-04-01,6.758237319564663,0.3756512450786953,1.2178006146308211,-0.11208046598972225,-0.7746214243770415,2.500414150556055e-4,24.503276320248876,-23.52170393908538,0.0036762925066810745,0.06821058248599679,-0.17897298770781644,0.005916441327632761,-0.00360379676220588,4.855488438634772e-5,4.884733299674686,0.7863660831187937,0.002012393517451134,44.386,0.6701379935882956,0.7054488852913616,1.0475972272238154,0.9582751285582294,0.2121037236442382,0.08932209866558603,0.9582751285582294,0.08932209866558603,-0.3421483419324538,-0.28813713496993376
2022-05-01,6.767157574295007,0.3654370502027511,1.275696216590412,-0.11341972853740111,-0.7675335061683742,1.4173871302306638e-4,24.696554205326542,-23.550882606666068,0.0042316625035864865,0.06802056532621684,-0.17021129163715065,0.005669816863318756,-0.00240178835871995,3.616244651633484e-5,4.885053437780422,0.7050863930599985,0.0019451157488339828,33.234,0.7933513128408424,0.7199617009049697,0.9339237314151037,0.869279754618355,0.19487859901930427,0.06464397679674859,0.869279754618355,0.06464397679674859,-0.21396203051013396,-0.07592844177751268
2022-06-01,6.715166422405128,0.3621552076042405,1.2609187732201663,-0.11228116933265447,-0.7626201670676357,9.696488697924601e-5,24.68624630151334,-22.886813418600816,0.0041507034645730185,0.06449791008288537,-0.16500030012946337,0.0054682729915863145,-0.0024134386586370424,3.888446068508278e-5,4.944988496587685,0.6900286038672135,0.0018746584088003768,22.433,0.7522201573772332,0.7582422111428743,0.8220679008040473,0.7800136887194284,0.1854438589412143,0.042054212084618854,0.7800136887194284,0.042054212084618854,-0.06382568966117308,-0.0277935313421952
2022-07-01,6.847838293075614,0.3483220578118573,1.2615793002328664,-0.1126677676024696,-0.7471966158259782,-1.4216826967323212e-4,19.539578479399893,-24.889831406290813,0.004961951594015199,0.06808681599680169,-0.1645833768301424,0.00616526222576414,-0.0015790058833527877,4.467644781096314e-5,4.060564675623632,0.8026176597996021,0.002175672423590481,13.936,0.7412538984848588,0.786770874568575,0.7361504025740478,0.7058302316788909,0.19970190327887105,0.030320170895156942,0.7058302316788909,0.030320170895156942,0.05062047199452713,0.03542366680596787
2022-08-01,6.47095212437984,0.35404336048630647,1.265753678176687,-0.10682006458860252,-0.7402772914142276,3.900987467263283e-5,23.277818852640536,-18.786824182715723,0.003631101052345465,0.05360155471850311,-0.15802164429754034,0.005440793129667635,0.0012080732442020861,2.4996073709931983e-5,4.991374125508008,0.6363080612033242,0.0015461319112064689,-1.836,0.77810137113308675,0.7668786452260836,0.7112314484391732,0.7140701466281483,0.16965283415385785,-0.002838698188975077,0.7140701466281483,-0.002838698188975077,0.055647196786910436,0.06403122450493848
2022-09-01,6.410061008787639,0.3528523955662647,1.2556863900805824,-0.10136645584300717,-0.7487593416980088,2.531230802530215e-4,18.766020002673137,-10.410070954873463,0.004272263163441546,0.07091126703277709,-0.17255077638412647,0.006494883420032002,-0.003059051438045371,4.242008216622814e-5,3.381598795832333,0.3153338626150939,0.00137568221662839,-1.944,0.8141825012251097,0.7425087428032862,0.6864938788426673,0.6891682050717929,0.1733496867993754,-0.00267432622912559,0.6891682050717929,-0.00267432622912559,0.05601486396061883,0.12501429615331683
2022-10-01,6.485065994469504,0.3668432858226708,1.277879635952945,-0.10205347230440222,-0.7733298791025949,2.3140582747887008e-4,20.2288656884657,-9.438336141034767,0.003981112534216302,0.07688344051136435,-0.1801709681486619,0.007060652674907692,-0.01232665034379164,5.782137996897027e-5,3.181341720600707,0.3013858186151667,0.0013001832167273564,-1.82,0.8230091822170013,0.8416702922530933,1.6380544310499678,1.6404207645044115,0.227265773313905,-0.002366333454443789,1.6404207645044115,-0.002366333454443789,-0.7963841387968745,-0.8174115822874103
2022-11-01,6.189234382114011,0.3209237678440908,0.4379189472892777,-0.09229888623877555,-0.5431716130541878,-2.633172562371249e-4,-3.7925240798830204,5.51382082307677,0.009338211302843484,0.11055989725922116,-0.1116483084423911,0.007789599579849937,-0.00441295582876303,9.139556822928275e-5,-3.7283144854726857,-1.1668272159963542,0.0020109882076133324,-3.084,0.7459170497661667,0.9781409415317754,0.7532894172310584,0.7594913048633378,0.17457940927375423,-0.0062018876322795175,0.7594913048633378,-0.0062018876322795175,0.2248515243007171,-0.01357425509717114
2022-12-01,6.087481392706617,0.3489613890377349,0.2289363468251601,-0.08562524885150209,-0.5128832480233481,1.452526105506303e-5,-11.051436668327808,12.233757072608707,0.00829639498126487,0.09249014397066416,-0.08121247688943842,0.007305486162143791,-0.001366583343463654,8.093151759249598e-5,-4.767970954573696,-1.3995538866016852,0.0019251276026692999,0.404,0.7116169981660111,0.8989855035321498,0.6653384729203424,0.664560721368864,0.15675655288732723,7.777515514783972e-4,0.664560721368864,7.777515514783972e-4,0.23364703061180736,0.04705627679714708
2023-01-01,5.3320650143635016,0.42950836989595975,0.07559242324945904,-0.07160231546756303,-0.4327771444277948,4.088293426228479e-4,-11.624090890598572,14.866664110055149,-2.9277609326238297e-4,0.013090524806710751,-0.035809219069906,0.0010480536081874136,0.04901403799226222,3.4334646570827656e-7,2.5340912802597653,-1.9102768607265637,0.0012818392388416443,2.516,0.6743049649565485,0.7768936405123948,0.7646972321269755,0.7614721246020499,0.1412998514232171,0.003225107524925577,0.7614721246020499,0.003225107524925577,0.012196408385419355,-0.08716715964550148
2023-02-01,5.874843063798129,0.4486909449109836,0.06982090623078976,-0.06824034952259082,-0.4987359856701862,5.091017422794485e-4,-25.111890955514728,10.844277968341604,0.0017022953238123417,0.0022322391906802012,-0.021565143915555536,0.0013541240881601326,0.039240072524297204,1.4477902766010144e-5,1.6492481502215892,-1.4774636802939611,0.0016466178556074948,-0.094,0.6023000832582549,0.726982119508395,0.6873650211109963,0.6875198031894234,0.15195487638886532,-1.547820784271045e-4,0.6875198031894234,-1.547820784271045e-4,0.03961709839739869,-0.0852197199311685
2023-03-01,6.747380691494934,0.3839107248438991,0.1715109464199614,-0.05192115013862604,-0.6398631322801751,4.908918759875006e-4,-52.831429943986855,13.028782993262112,0.003363299772198292,0.017145835223918906,-0.025438337793449225,0.0027921005893036333,0.02776742302530693,5.721744102765435e-5,-1.1336056122687792,-1.1298586855421549,0.001954480246578261,0.118,0.5901817146889115,0.6532404966902405,0.580655763761097,0.5804251350920007,0.14037007457976128,2.306286690962348e-4,0.5804251350920007,2.306286690962348e-4,0.07258473292914358,0.009756579596910786
2023-04-01,6.916138134539359,0.234332077936267,0.2293029480397717,-0.04793849471708512,-0.6354260324756306,3.405790508958442e-4,-59.81013082907794,8.862619717272814,0.004167219073694173,0.03305808937333296,-0.029508507320228698,0.0021997803897727264,0.029730944956818675,6.516065778361561e-5,-1.180747324793338,-0.9310363994723898,0.0020416847580752924,-10.212,0.5881438746292291,0.701006110227839,0.6390718795224387,0.6599215642719036,0.11685798053685777,-0.020849684749464886,0.6599215642719036,-0.020849684749464886,0.06193423070540027,-0.0717776896426745
2023-05-01,6.9996459698447175,0.16202889801011192,0.25708527712184076,-0.047006545399444856,-0.6333171412569102,2.578968003716064e-4,-62.386045869504144,7.469554750786182,0.0049327314055169725,0.04502440473481239,-0.03332085325510557,0.0024170962579238278,0.028768255069181025,7.307214716632399e-5,-1.9164296548526716,-0.8377432265801891,0.002139084373870238,-12.134,0.5635018531958847,0.673063059171217,0.6077820509319813,0.6337377007245228,0.11382409167140665,-0.025955649792541467,0.6337377007245228,-0.025955649792541467,0.06528100823923566,-0.0702358475286381
2023-06-01,7.056840412317756,0.141601092444844,0.26987023446067143,-0.052636812177662744,-0.6458697474548597,3.112576399532459e-5,-56.93437928482519,2.343049554302749,0.008313543873340932,0.064013170302633,-0.0368335314692492,0.0025726200622221474,0.0206793821148259,8.559169471983964e-5,-2.173138390782592,-0.7132679153171718,0.0023048036102873495,-14.588,0.4721225386548072,0.5612068198274389,0.5027547094455369,0.5363771845124088,0.11177260336887507,-0.033622475066871854,0.5363771845124088,-0.033622475066871854,0.05845211038190201,-0.0642546458576016
2023-07-01,7.069488270677564,0.1349225450557436,0.28630555487702425,-0.05212747876817659,-0.6503366592800714,-9.216296303979468e-5,-57.78437238286855,0.9313386396211392,0.009511650423842598,0.06760992476911548,-0.03877349391120063,0.002285672268225492,0.020793730410702253,9.514157060787173e-5,-1.6700385832913784,-0.7078439485375004,0.002332040411409473,-10.535,0.4759734620141192,0.5625443924088227,0.47958256385682163,0.5041506095910204,0.11593598851893476,-0.0245680457341988,0.5041506095910204,-0.0245680457341988,0.08296182855200107,-0.028177147576901207
2023-08-01,7.284374773117177,0.11938706106280837,0.31563824759805514,-0.05308493957679512,-0.6640323746593828,-2.460438116707726e-4,-61.781115172544304,-1.3718483206870762,0.010820779688496302,0.0736204896854919,-0.03824831786397748,0.0033499790516247517,0.012731370784958184,1.1910340192986427e-4,-3.230820740572375,-0.4786233150313556,0.0026168885160885707,-26.634,0.4658775880089824,0.5691954694624234,0.4085951225217862,0.4782933312592892,0.12859638163046044,-0.06969820873750299,0.4782933312592892,-0.06969820873750299,0.16060034694063718,-0.01241574325030681
2023-09-01,7.350008843689972,0.12264480740033132,0.3251666756700095,-0.055161973826816285,-0.6732181134572092,-3.5327316962772813e-4,-60.950105753205264,-4.295463307773864,0.012284917732683155,0.07686749841766383,-0.0379972451225846,0.003603321790648788,0.008190633635397628,1.325069483058586e-4,-3.482355363540732,-0.3266158884569202,0.0027404526199015598,-16.834,0.5157748344652832,0.5628502524375393,0.4244839392325951,0.47061671863601795,0.1395909175106507,-0.046132779403422856,0.47061671863601795,-0.046132779403422856,0.1383663132049442,0.04515811582926521
2023-10-01,7.090857524370432,0.13257512241494324,0.313708175005743,-0.053587029966336366,-0.6352403829196875,-4.2621392414376503e-4,-59.81790449517244,-6.467006191756851,0.011995051926097637,0.07154879173419441,-0.036332389772044574,0.003737149660767479,0.012357659644971312,1.3214702266669943e-4,-3.21825960266352,-0.15895651033645464,0.0026974117173699714,-13.515,0.5756833496930249,0.6324185538710739,0.35779286357470785,0.394248382934963,0.14041971331164294,-0.036455519360255165,0.394248382934963,-0.036455519360255165,0.2746256902963661,0.18143496675806192
2023-11-01,6.790550572270152,0.14850871122394058,0.30151561171268776,-0.052958368768604144,-0.5841601584743227,-4.2138517045740246e-4,-58.259043876389775,-8.97717987036512,0.011261497439737424,0.04729746333614439,-0.02574622419540081,0.0023887802626012125,0.020922847205267246,1.3436923997381967e-4,-1.3769721607728231,-0.07195823653734326,0.00267964273270977,-44.92,0.49790946454690505,0.577177983740907,0.3177898564825531,0.43815940803587594,0.1296350192850254,-0.12036955155332286,0.43815940803587594,-0.12036955155332286,0.2593881272583539,0.059750056511029104
2023-12-01,5.221088741231735,0.10103198101910789,0.24822115059811545,-0.045698311059153875,-0.369822917169238,-5.437210850895876e-4,-44.83694111275054,-10.058624880813003,0.009641048987248737,0.015864574119822287,-0.021723030493892504,1.7482294791548554e-4,0.05794870085186107,1.0667617018246273e-4,2.48939603338846,-0.09346333902890756,0.0019020739078546946,-12.565,0.476622321850823,0.5479337654135313,0.41027339564129023,0.43417295429348446,0.13307738369127722,-0.023899558652194237,0.43417295429348446,-0.023899558652194237,0.1376603697722411,0.042449367557338524
2024-01-01,4.053084265356224,0.057097879847531674,0.2074236296865972,-0.041591493800263675,-0.21235065697786557,-6.960496809600222e-4,-33.62984545657318,-13.392214836506131,0.010029361676507382,-0.00295004015148156,-0.011594373131000294,-1.155557200393956e-4,0.06803871894141739,1.0412996828892587e-4,3.329978508391721,0.3140199717965192,0.0013688084935002892,-5.495,0.4370666467027883,0.5391425321577579,0.4153368531290314,0.4228584558008155,0.13828663534424154,-0.00752160267178409,0.4228584558008155,-0.00752160267178409,0.12380567902872647,0.014208190901972784
2024-02-01,4.0971162894209,0.06960716103176183,0.1969037496704406,-0.04365654207509353,-0.2101897630208563,-6.195578859672775e-4,-33.85143217829772,-17.426181281710768,0.011295803003900581,-0.009769547202927178,-0.005955832774081062,-5.290276443249844e-4,0.06324311713075487,9.655415476719661e-5,3.891809953837061,0.5248816712720765,0.0014842283111936889,-25.642,0.4137452572321588,0.4998251083720192,0.36757562692100304,0.40563420927663163,0.12170564201827073,-0.03805858235562857,0.40563420927663163,-0.03805858235562857,0.13224948145101617,0.008111047955527195
2024-03-01,4.026041003216284,0.07676036347675237,0.18193295974323273,-0.045233906849428664,-0.1984523907432561,-5.283524801940891e-4,-32.39836869672723,-20.744564488985286,0.01266859667916885,-0.015982163630685105,0.0012056627410972928,-8.057917707185703e-4,0.053195346825101276,9.19856948948336e-5,4.188013996325193,0.764588265157193,0.0015055227058269434,-20.462,0.36924581565998926,0.4797789216638474,0.3588505572255104,0.38965656283214134,0.11724253783733604,-0.030806005606630913,0.38965656283214134,-0.030806005606630913,0.12092836443833699,-0.020410747172152077
2024-04-01,3.9417402042763308,0.09283815070665055,0.14189332376908181,-0.05256469767045661,-0.20094948852351363,-4.357979303768419e-4,-23.488001947328378,-24.047540210689487,0.017025552279538343,0.001388435276823097,0.0036655018586157725,-0.0015024392443737848,0.029779316101677417,5.923242583594655e-5,4.73793135277195,0.6963794508697208,0.0014786406522981636,-22.56,0.3780051580321434,0.3262258630285553,0.19506521642072405,0.22842334953657062,0.16687399227720287,-0.03335813311584657,0.22842334953657062,-0.03335813311584657,0.13116064660783122,0.1495818084955728
2024-05-01,3.4802252016410047,0.06582554103604078,0.12009798119737254,-0.04177510811325901,-0.1410494269063643,-3.68144484802911e-5,-29.638398921621963,-20.638496230521152,0.0153640420796378,-1.772384436394578e-4,0.005425064541058226,-9.765784166830853e-4,0.021846318154110828,3.5292813897490514e-5,4.081582715428095,0.9230513497780883,0.0012979480592521337,-28.676,0.35537506188476164,0.28196236807718256,0.24119729990746547,0.27841725845457965,0.13173046530016713,-0.037219958547114185,0.27841725845457965,-0.037219958547114185,0.04076506816971709,0.07695780343018199
2024-06-01,3.1313178817757024,0.07395288324468183,0.11480039378196231,-0.033416230425433326,-0.1377806347372236,2.0307793524411804e-4,-30.957214848090878,-10.905519021236623,0.015579399525595884,0.0025690925712641556,0.00475584268020774,-0.0014992141566682728,0.014348109852805801,2.0594958220896042e-5,4.214523886460731,0.460473908088069,9.522316193823081e-4,-30.242,0.3954388337620899,0.39752772282519055,0.22780798409809258,0.25660537273145234,0.1078029364261661,-0.028797388633359764,0.25660537273145234,-0.028797388633359764,0.16971973872709797,0.13883346103063754
2024-07-01,3.2558351419770934,0.14207525258915954,0.12509040483732262,-0.028454406671392457,-0.2217328506393038,4.009761240967151e-4,-33.22156476798603,-1.1300427244664213,0.016802452237649954,0.017165381015532784,1.5597228394309196e-4,-0.0020581172909720897,-0.010566972786228748,2.3416675161092745e-5,4.664212783943928,-0.20237366514198904,7.5450724786077e-4,-15.002,0.3690083634542154,0.3848598133864412,0.19540843447213915,0.20672755220454642,0.09948486143453178,-0.011319117732407272,0.20672755220454642,-0.011319117732407272,0.18945137891430205,0.16228081124966898
2024-08-01,2.210225600342516,0.12161386604237465,0.10484549453657058,-0.015223368457845514,-0.07653291661181552,4.963329930257214e-4,-35.46164422550781,6.971342719322235,0.014563141169606435,0.008613123745645282,-0.004519488886812468,-0.001354228378678883,0.0020636955663257423,2.001387918275032e-5,4.417328829448341,-0.31459485350042365,3.8990808779768775e-4,-34.241,0.391445210196832,0.4250016868486107,0.19586499646118666,0.20921583929546728,0.07043531970327443,-0.013350842834280625,0.20921583929546728,-0.013350842834280625,0.22913669038742407,0.1822293709013647
2024-09-01,2.0169279265790285,0.144399137796077,0.10607103038074317,-0.010814861673583752,-0.06942491084389216,5.639381991410236e-4,-36.73622714143604,10.400814378561831,0.014126741827856762,0.010062027122242422,-0.006507378142355861,-0.0010571609139827798,-0.0037549497396182274,2.6046754911125105e-5,4.2297874981368615,-0.41049840660426784,3.131780874911291e-4,-18.044,0.3718509653252563,0.4100608315388484,0.19727644334330047,0.2029274287539904,0.06717371946119756,-0.005650985410689933,0.2029274287539904,-0.005650985410689933,0.21278438819554796,0.1689235365712659
2024-10-01,2.363747100261029,0.1558226586147061,0.1321247095154449,-0.009983419221656348,-0.13248368551298145,5.554316430902822e-4,-40.41537007972231,11.630238029438642,0.014105625941856778,0.01388838493764421,-0.005545107429497398,-7.579651792596986e-4,-0.011489630689941669,3.6858816160713196e-5,3.701840061760093,-0.4170024093698119,3.71430437079319e-4,-22.017,0.3371124202932704,0.3863907890971009,0.1270433484069493,0.13522113234012467,0.07513699926145496,-0.008177783933175366,0.13522113234012467,-0.008177783933175366,0.2593474406901516,0.2018912879531457
2024-11-01,2.417970153477357,0.15903679781435165,0.13691503280491962,-0.010728677052530824,-0.14172131925868517,5.346934380850556e-4,-40.33527045754598,11.121630449857381,0.014534466102072572,0.015240137736634159,-0.006138238436093313,-7.332463187561683e-4,-0.011790755267367269,3.8292883775971715e-5,3.641697861792981,-0.41520512918987246,4.222623674202593e-4,-41.491,0.3397968809918232,0.35913532434076184,0.12718498176231405,0.14470506964894803,0.07579873469663684,-0.017520087886633978,0.14470506964894803,-0.017520087886633978,0.2319503425784478,0.19509181134287518
2024-12-01,2.4064972419869757,0.16068629301677728,0.1370171296948402,-0.01065282450410349,-0.1427782207450588,5.427772722999398e-4,-40.22858195386264,11.062110423702933,0.01481352423584279,0.015209156621417816,-0.005872032718317765,-7.075263331928918e-4,-0.012189695466573364,3.7500236925151193e-05,3.594956490503477,-0.40656078324519945,4.2916010604158186e-4,-29.578,0.3258770828908862,0.3207406653553706,0.12769038154096896,0.14038407915746687,0.07140608546732545,-0.012693697616497909,0.14038407915746687,-0.012693697616497909,0.19305028381440165,0.18549300373341931
2025-01-01,2.4992593433197396,0.15775174757608568,0.13429545761417305,-0.011210918892730378,-0.14389063874873378,5.287806595384514e-4,-42.008162965387974,11.118004016477462,0.015094589494283486,0.01439841361363182,-0.004857958549654862,-7.013821487733689e-4,-0.013136070033866958,3.927134426600366e-5,3.6343423560297987,-0.4040193143257732,4.335094361270825e-4,-23.361,0.33022252725299306,0.31558638702762537,0.11837523476509142,0.1285024487024562,0.068534373105806,-0.010127213937364776,0.1285024487024562,-0.010127213937364776,0.19721115226253394,0.20172007855053686
2025-02-01,3.1577545745350246,0.12499436354968285,0.1198844811442541,-0.016150965694542014,-0.14408165625657962,3.4961547999053604e-4,-52.80788863435272,8.399335222645623,0.015432990288791044,0.01012466785638546,-4.593095732524969e-4,-8.602278004200587e-4,-0.013660492073076557,4.32254718800939e-5,4.024745466774794,-0.31043428126740225,4.8017343122875667e-4,-26.415,0.3261862426582198,0.3060571665280419,0.08311226544329778,0.09579604662920538,0.06095821178592275,-0.012683781185907607,0.09579604662920538,-0.012683781185907607,0.2229449010847441,0.23039019602901445
2025-03-01,3.602213234211944,0.08337163125081873,0.15168602141087908,-0.018359548444325823,-0.19093459139008054,1.6125475376072007e-4,-56.070000786143666,8.604644580900247,0.016136352829515505,5.117670344351417e-4,-0.005663883403873981,-0.0017605966866523581,-0.02297625479670172,-9.592466218676623e-6,-1.2309795000936132,-1.5566004565524292,4.3274676737512717e-4,-45.084,0.32610446005653954,0.3733774132635636,0.04728912625694874,0.06679908151728897,0.06449099120386872,-0.019509955260340234,0.06679908151728897,-0.019509955260340234,0.32608828700661485,0.25930537853925056
2025-04-01,3.4380840814072715,0.06708163439548577,0.16433005172322476,-0.011816741773078765,-0.20090088965313124,4.486808996974124e-5,-56.44442779471547,8.650251980749472,0.0156912257803655,-7.565805094635192e-4,-0.006620188438540343,-0.0017203402073042852,-0.02396636428291571,-3.843686537826097e-5,-3.77990775105484,-0.9568547645259246,-4.250780999678082e-6,-58.47,0.3349148160163607,0.35733029542605793,0.043008474243786836,0.04275993107873566,0.08762543089829977,2.485431650511775e-4,0.04275993107873566,2.485431650511775e-4,0.3143218211822711,0.29215488493762504
2025-05-01,3.5630537735510903,0.018721834820834837,0.17595727186138824,-0.01032122934508096,-0.1975220040730296,-5.6838622845899355e-5,-60.026109310365804,6.57091907807979,0.015116290822449013,-0.007043698361126354,-0.0012517267552355864,-0.001499330554766699,-0.02281451268553095,-2.6239492276926604e-5,-3.620371995310269,-1.490966870484199,-1.293969061770689e-4,-44.831,0.2915348974097233,0.3655425071242524,0.037968594624745826,0.03216760192392165,0.06688493110739645,0.005800992700824176,0.03216760192392165,0.005800992700824176,0.32757391249950657,0.2593672954858017
2025-06-01,3.196818152281314,-0.012195058721869337,0.19488301945764597,-7.865081047107132e-4,-0.20325581100495113,9.037579357176056e-6,-59.19678989051597,8.280911503966296,0.014700173209782362,-0.0066637207915565145,-0.005712788891280863,-0.0013767213608208981,-0.012482311616210218,-4.4041823920821543e-5,-6.72286360879113,2.3269595226952378,-6.233877544787167e-4,-33.985,0.27415577466450636,0.35799804131234286,0.05982450125480363,0.038638668418844446,0.059314229270120304,0.021185832835959185,0.038638668418844446,0.021185832835959185,0.2981735400575392,0.2355171062456619
2025-07-01,3.0921941866573874,-0.02940718437967411,0.19316434435439286,8.541148865678021e-5,-0.18980329367325657,-1.4662768277362201e-4,-57.85858054894601,6.487992685305809,0.01512467265968135,-0.0068724193926648905,-0.005829723323084084,-0.001362015133452052,-0.009373698324576941,-3.986013954025947e-5,-7.00412517874379,2.4260104425615037,-8.403370260846678e-4,-34.056,0.26016784654036307,0.32849613705244485,0.03547835937479263,0.006859841614453188,0.07335723594303889,0.028618517760339444,0.006859841614453188,0.028618517760339444,0.29301777767765225,0.2533080049259099
2025-08-01,2.84192369661318,-0.013247811153911365,0.1766544132550868,-4.357739584982724e-5,-0.1692900603307936,-1.6300059196351621e-4,-52.53594473115923,-10.087526937080412,0.014391095578739415,-0.0053963383443704944,-0.011951196474684903,-0.0011874178896239965,-0.004956749439737976,-3.9940178128298035e-5,-6.948628896383117,0.8537610701142389,-8.063416283923048e-4,-41.549,0.25383690951404597,0.3133774028388406,0.07358771906193703,0.04008503074386516,0.061078314653445306,0.03350268831807187,0.04008503074386516,0.03350268831807187,0.23978968377690354,0.21375187877018081
2025-09-01,2.7749902439580643,-0.014268940997795866,0.16629569097864255,0.0014495171805227701,-0.12844286845887254,-1.9063955822943985e-4,-56.605211498769776,-9.346491641501016,0.013328709958418852,-0.005866213980044987,-0.014235061567309009,-0.0012642131822219267,0.0022281731359994426,-4.536130967890327e-5,-8.22564605313299,1.4121905750048704,-8.633826564395503e-4,-22.188,0.27037744616292436,0.28678560811680665,0.09594570434303336,0.07678896996195261,0.06165770308174204,0.01915673438108074,0.07678896996195261,0.01915673438108074,0.1908399037737733,0.19358847620097175
