date,alpha,beta_gdp_growth_stdev,beta_inflation_stdev,beta_debt_gdp_stdev,beta_current_account_stdev,beta_policy_uncertainty_stdev,beta_bank_nexus_stdev,beta_bid_ask_stdev,gamma,lambda_gdp_growth_stdev,lambda_inflation_stdev,lambda_debt_gdp_stdev,lambda_current_account_stdev,lambda_policy_uncertainty_stdev,lambda_bank_nexus_stdev,lambda_bid_ask_stdev,delta,P_t_bn,MS_actual,MS_fitted,MS_tilde,MS_tilde_nopurch,MS_tilde_se,MS_tilde_nopurch_lo,MS_tilde_nopurch_hi,purchase_effect,fundamental_component,purchase_component,sentiment_component
2021-06-01,10.979502298493946,0.4610310148188953,3.5977688400008048,-0.2216073649724061,-0.32422976546385457,-0.00246525503628595,-57.299704660289,-22.529015632005237,0.02525908869465555,0.03678390983615242,0.23751470504866876,0.004470920137854755,0.03878195693881756,-4.400869226427109e-4,-7.176750701409118,-6.933308962535634,0.007232818843442955,93.488,0.3755567887947911,0.3781900606816266,0.21841752839159434,-0.45776423964420054,0.1793355942703262,-0.8164354281848529,-0.09909305110354816,0.6761817680357949,-0.45776423964420054,0.6761817680357949,0.15977253229003224
2021-07-01,11.00856363863248,0.5860831559599751,3.6241393593846425,-0.22730276185760687,-0.39845366056391585,-0.0020032168685120877,-48.85417413679979,-19.77992870991476,0.02804561054303446,0.04540959494412785,0.2477511347622836,0.004376355436089753,0.02766083492072816,-3.5159198416138206e-4,-5.766842332366622,-7.468390052455307,0.007188904187494644,101.5,0.3880380694032619,0.5010540152056373,0.07540391429925297,-0.6542698607314534,0.19806076958846003,-1.0503913999083734,-0.2581483215545334,0.7296737750307064,-0.6542698607314534,0.7296737750307064,0.42565010090638433
2021-08-01,10.922541587802485,0.5409843496595452,3.534532545511169,-0.22338909893060824,-0.4082572105139501,-0.0017727268176902131,-47.507924271901295,-21.577344899651,0.026881052211542314,0.04361311852131809,0.22937847232143682,0.003902446258266845,0.02780469466239,-3.510970507344113e-4,-5.757550211261195,-7.058522622733534,0.007156621537603243,78.613,0.3898887451930298,0.3023943762910812,-0.09394243454977813,-0.6565459234853819,0.2025962829825177,-1.0617384894504172,-0.2513533575203465,0.5626034889356037,-0.6565459234853819,0.5626034889356037,0.3963368108408593
2021-09-01,10.801077539974571,0.4578802799378756,3.5162177862574384,-0.22189613643247716,-0.35731311579191977,-0.001887413522359095,-48.54507739666383,-25.12461143551462,0.026061085933775104,0.03926932985821518,0.22046136341774522,0.003670019377347147,0.03376182219182419,-3.9868473739799077e-4,-5.622140650942087,-6.56506846336716,0.006906891866829539,87.474,0.39043497332383154,0.5197876569073197,-0.01729055090071885,-0.6214640100597659,0.20619059434061482,-1.0338451987409956,-0.2090828213785363,0.6041734591590471,-0.6214640100597659,0.6041734591590471,0.5370782078080385
2021-10-01,9.906290523408,0.5658171505211989,2.1508198188535665,-0.17068282775315177,-0.5542787696202692,4.181580288258194e-4,-48.46176734407736,-6.794642445711785,0.014707141681038467,0.049501978816607964,0.05276052017554409,0.007845910850478442,0.01449038310782376,-1.7968711289500074e-4,-5.683451043184403,-5.044766220188976,0.006331116986377504,82.893,0.38877926921759254,0.5323988083169273,0.4101146456953071,-0.11469063465648333,0.21707161366378147,-0.5488338619840463,0.3194525926710796,0.5248052803517904,-0.11469063465648333,0.5248052803517904,0.12228416262162023
2021-11-01,9.242589964211758,0.5764340022697166,1.5183917661535364,-0.15169685139608566,-0.6354984330859055,7.260622209959233e-4,-33.192436240321946,-8.904393301123203,0.009181955131154518,0.04954204743497076,-0.06871610643662192,0.009195750745036747,0.009211445677554015,-1.7806356897880413e-4,-2.994037375731214,-3.406280633108835,0.00574091231669593,82.86,0.49311296585574754,0.6037378681773513,0.47785292101662347,0.0021609264551987195,0.223405156473758,-0.4446493864923173,0.4489712394027147,0.47569199456142475,0.0021609264551987195,0.47569199456142475,0.12588494716072784
2021-12-01,8.889086380898211,0.5219267901342769,1.1210745539169866,-0.1457251360900305,-0.6785117736324151,8.01798882387715e-4,-17.478174919271748,-10.98297516757845,0.005173142383449126,0.05864850734759803,-0.1435632478437466,0.009220726090119518,0.005226664182187847,-1.5990208201111845e-4,-1.560330193721508,-2.5750718351584214,0.005570125130323503,62.364,0.5488512560232925,0.6202053391594149,0.5064719248612756,0.15909664123378064,0.25362809933347863,-0.3481595574331766,0.6663528399007379,0.3473752836274949,0.15909664123378064,0.3473752836274949,0.11373341429813932
2022-01-01,8.669806444455489,0.46796925508200693,0.9519406570151572,-0.1385717664993553,-0.7216057655501344,9.328309085359378e-4,-10.551204756713906,-10.860497792486667,0.0030254206179351484,0.06231540077824866,-0.17861123557687522,0.009368008529735232,4.834222274823012e-4,-1.050829976792105e-4,-1.0615705010089895,-2.057694558584439,0.005348272892760247,67.405,0.5683066456136773,0.6853080404970755,0.6215814475857535,0.261081113249249,0.22841835129862934,-0.19575558934800968,0.7179178158465076,0.36050033433650447,0.261081113249249,0.36050033433650447,0.06372659291132199
2022-02-01,8.165231906935606,0.4025139329578205,1.2513077621794486,-0.1369893460247892,-0.7375630454214536,7.505844760363237e-4,3.4556285462363636,-13.779213525441099,0.0052107772928885274,0.05230598191600247,-0.1365906393731635,0.006680277343594533,0.003366690679951066,-1.2461389292124216e-4,1.2441006169851723,-1.6523846027482483,0.004085691835667678,52.279,0.7011641344344272,0.6496069918861531,0.5271376840404502,0.3135418005635797,0.17513298476867106,-0.036724168973762406,0.6638077701009218,0.21359588347687056,0.3135418005635797,0.21359588347687056,0.12246930784570287
2022-03-01,7.946217636554109,0.34927970986589035,1.511856163120852,-0.1335851723299947,-0.8182630531859952,4.802817872644804e-4,14.318548514274658,-15.56028890319281,0.006938878506550886,0.04523557626479451,-0.10276686793061049,0.004939661146423455,-0.00712392886520067,-5.6243083817110896e-6,2.827408534200164,-1.2947890760221517,0.003344232987347924,44.386,0.7118692773576077,0.7190545262277257,0.5362710893028761,0.3878339639264512,0.2277433274488647,-0.06765269097127818,0.8433206188241806,0.14843712537642495,0.3878339639264512,0.14843712537642495,0.18278343692484955
2022-04-01,7.034430841646515,0.3582240488911793,1.1158312632350809,-0.12011727587685535,-0.7297528793202633,2.0436325154436056e-4,20.89225844772797,-15.308184253433426,0.003338684647822527,0.07808960631054236,-0.16461985446176347,0.006992889783373239,-6.057393233742761e-4,3.349846173785618e-5,2.871197479556772,-1.0212565202853534,0.002988607739511423,33.234,0.6701379935882956,0.7176126661071821,0.9729169997805425,0.8735936101656199,0.21460767835778782,0.4443782534500442,1.3028089668811955,0.09932338961492264,0.8735936101656199,0.09932338961492264,-0.25530433367336036
2022-05-01,7.118496895327325,0.3506551611219066,1.174893473928018,-0.12289618099388892,-0.7245723198770373,1.1775757971319463e-4,20.343706787672627,-15.344260739454258,0.004220476867294631,0.08261674794151659,-0.16065652039208453,0.00705623818953816,3.095315616923188e-4,2.2352284425107058e-5,2.5674164621439384,-1.1688716495400473,0.003070237609975059,22.433,0.7933513128408424,0.721526066294889,0.8573622730247773,0.7884876327202068,0.1964087289655753,0.39567017478905625,1.1813050906513574,0.0688746403045705,0.7884876327202068,0.0688746403045705,-0.13583620672988828
2022-06-01,7.073960955573647,0.3502522621272877,1.1779958998787152,-0.12211752521216875,-0.7241837643414224,1.0728975696263986e-4,20.712447037091447,-15.144313270806363,0.004307163287684231,0.08079288217170336,-0.15875304818841865,0.006899081521479518,3.357217350565016e-4,2.2192136157459653e-5,2.7033120318550816,-1.1300941831933107,0.002979059893372193,13.936,0.7522201573772332,0.7415620519452031,0.75916311164062,0.7176469329665851,0.1848723401049384,0.34790225275670833,1.0873916131764618,0.041516178674034884,0.7176469329665851,0.041516178674034884,-0.01760105969541692
2022-07-01,7.215368605366254,0.3465045752630198,1.1865663551054104,-0.12549863630837862,-0.7210304050634175,1.2505040927969125e-5,19.730086476768196,-16.946690190566066,0.004962658773472941,0.08921035620178311,-0.16413106013641993,0.0074677058799463075,3.049726057580836e-4,2.7223109359671485e-5,2.2352604818327495,-1.2459642212074549,0.0033164153923947817,-1.836,0.7412538984848588,0.743591188168033,0.6622823815760419,0.6683713202364787,0.19209479331243776,0.2841817336116032,1.0525609068613542,-0.006088938660436819,0.6683713202364787,-0.006088938660436819,0.08130880659199113
2022-08-01,6.901178712655582,0.36282499251562833,1.1891797904160395,-0.1195782766586437,-0.7189660008390271,2.097588283619473e-4,21.85114550370639,-13.844799546372707,0.003907576089124588,0.07421264070893986,-0.16058877252596634,0.006697489851079049,0.0018784469148397601,1.3584171544250499e-5,3.2154782517605334,-1.0111143765241908,0.002703920438367211,-1.944,0.77810137113308675,0.7485108292895039,0.6737186920937098,0.6789751134258957,0.16303076945461004,0.3529135745166756,1.0050366523351157,-0.005256421332185858,0.6789751134258957,-0.005256421332185858,0.07479213719579403
2022-09-01,6.760540144842463,0.3587332578261143,1.1966331746482153,-0.11286070444605383,-0.7297461384524568,3.655885212273568e-4,18.724271700136907,-6.783763645825213,0.0045040708939602745,0.08606526404469192,-0.17270074597187302,0.007404607549953337,-0.001940004562962564,2.9313261713530505e-5,2.1299833528180194,-1.0888941636168277,0.002350587098550444,-1.82,0.8141825012251097,0.7545064595555048,0.6581081416586231,0.6623862101779849,0.16829191507711108,0.32580238002376277,0.998970040332207,-0.004278068519361808,0.6623862101779849,-0.004278068519361808,0.09639831789688169
2022-10-01,6.672067366828279,0.3671710827289752,1.227217687280538,-0.10998617577399375,-0.755355220130349,3.428294253157146e-4,21.351719209008035,-5.349146743704126,0.003969527989509471,0.08785032445787447,-0.1799459553312496,0.007669863888921694,-0.01008942905800391,4.304726523917566e-5,2.3635086428052388,-0.8963870401819782,0.0019574099291580264,-3.084,0.8230091822170013,0.8448601943439827,1.5833138060354206,1.589350458256944,0.2297389500717225,1.129872558113499,2.048828358400389,-0.0060366522215233535,1.589350458256944,-0.0060366522215233535,-0.7384536116914379
2022-11-01,6.686390457723833,0.3300765985091042,0.41653472662891483,-0.10952088237970538,-0.5307171809282436,-6.26657524730445e-5,-1.5477160425814174,10.149329014280294,0.009326237645333652,0.1317396798590699,-0.11945611199185695,0.009102474738042238,-0.002759225706195776,7.041595346478069e-5,-5.07875579944174,-3.102152083145331,0.0033435065255772232,0.404,0.7459170497661667,0.9587592726384201,0.7359349075559833,0.7345841309196501,0.16821962980718208,0.398144871305286,1.0710233905340143,0.0013507766363331983,0.7345841309196501,0.0013507766363331983,0.22282436508243675
2022-12-01,6.705932788643154,0.3618210899006994,0.22186923506312034,-0.1056697297555692,-0.5031587459937611,1.9678896258265677e-4,-9.07984369625938,15.094792371213586,0.00840122113001705,0.11660496024806394,-0.09214307170872958,0.00875542597582094,-2.246279640387326e-4,6.181535196801475e-5,-6.157861554318308,-3.3521711545492603,0.0034689825031015377,2.516,0.7116169981660111,0.8846982547712382,0.6505439318330427,0.6418159718552392,0.1505946664384653,0.3406266389783086,0.9430053047321698,0.008727959977803469,0.6418159718552392,0.008727959977803469,0.2341543229381955
2023-01-01,5.804896848865485,0.43590443955358227,0.07551496275344934,-0.08559952841391621,-0.43253477291034204,5.218856419551666e-4,-10.8762794272819,17.0117039853047,3.4789236553090696e-4,0.032769707945268615,-0.044231710461977554,0.002462964203542555,0.0458605284872816,-7.574571908257753e-6,1.034436484049183,-3.1923282377701843,0.0023526650984785078,-0.094,0.6743049649565485,0.7778126743862682,0.7379263516315872,0.7381475021508441,0.13894872151252383,0.4602500591257965,1.0160449451758917,-2.2115051925697974e-4,0.7381475021508441,-2.2115051925697974e-4,0.03988632275468107
2023-02-01,6.19238281764343,0.4511333555993652,0.06474109608670624,-0.07960123449689847,-0.495250178627534,6.524677451316449e-4,-22.934971443848163,15.089002453766863,0.001967685470307247,0.018038849871813704,-0.0273871928343245,0.002546310517303777,0.037843930673717885,2.3440158645861918e-7,0.48435753718643587,-2.874406781313567,0.0024922718297543172,0.118,0.6023000832582549,0.7432836070585676,0.6829249614481137,0.6826308733722026,0.14669842286521279,0.38923402764177706,0.9760277191026282,2.9408807591100943e-4,0.6826308733722026,2.9408807591100943e-4,0.0603586456104539
2023-03-01,6.836800534453536,0.38438659729051244,0.15836290870583572,-0.06174431566650409,-0.6225426219236834,6.482022344704236e-4,-47.080481318669165,19.248691994605743,0.003257541523336111,0.029589705421863864,-0.02988667380951068,0.0036970853055806286,0.028872674262249334,3.5210192751711974e-5,-1.814905421683122,-2.6341086153640583,0.002534916995629525,-10.212,0.5901817146889115,0.6504221299365335,0.5814870644286686,0.6073736367880374,0.13537277345561047,0.3366280898768164,0.8781191836992583,-0.02588657235936871,0.6073736367880374,-0.02588657235936871,0.06893506550786488
2023-04-01,6.94961480900023,0.22944635436008093,0.21348617300460507,-0.05740446426584182,-0.6155120609621351,5.117857220520317e-4,-53.03763929587519,15.736109794951192,0.004091013457134337,0.04648785747595027,-0.03412713170146395,0.0031824072879645176,0.03089843146385761,4.052646048103333e-5,-1.9906044197792,-2.457677871689164,0.0025600056655550505,-12.134,0.5881438746292291,0.7015245207681579,0.6482375562906338,0.6793006650364788,0.11542748957684638,0.448445685882786,0.9101556441901716,-0.031063108745844982,0.6793006650364788,-0.031063108745844982,0.05328696447752401
2023-05-01,7.034872856696565,0.15660155611955082,0.24007796264484543,-0.05709995368861732,-0.6129303601897544,4.3806805164864316e-4,-55.07985660387428,14.738876686805346,0.004941995076259427,0.0596752967927913,-0.03819061467431285,0.003514970187160903,0.029513848036947527,4.748971400972616e-5,-2.8702561351762363,-2.436212131664392,0.0026852904037616998,-14.588,0.5635018531958847,0.6722710580064131,0.6129697233021594,0.652142739712235,0.11302797999843499,0.426086779715365,0.878198699709105,-0.03917301641007567,0.652142739712235,-0.03917301641007567,0.059301334704253694
2023-06-01,6.965838559382338,0.1272050786201382,0.25433622008243517,-0.06054870109136361,-0.621494144336461,1.9009140054121194e-4,-48.731248169834466,10.512633125003521,0.00849573765156327,0.07847101026400681,-0.041861803226025285,0.0033356813165745245,0.02350157895507661,5.62996138579235e-5,-2.6380374009184937,-2.358242415026142,0.0026680079249997027,-10.535,0.4721225386548072,0.5775537177553314,0.5292838572062057,0.5573913206960777,0.11173263001367795,0.33392606066872177,0.7808565807234336,-0.028107463489871868,0.5573913206960777,-0.028107463489871868,0.04826986054912563
2023-07-01,7.01635008775236,0.1244964394927766,0.26693555058260376,-0.061236758997315205,-0.6236190253802044,9.730254429647151e-5,-49.647551311840864,9.1741974634772,0.009483026630868686,0.08207530970805899,-0.04423736994315598,0.0031258052646099444,0.024133203992964473,6.340400548454793e-5,-2.2226827212516715,-2.419483955557933,0.0027800445838584652,-26.634,0.4759734620141192,0.5450201811366286,0.4630264615320585,0.5370701689785449,0.11581915623248791,0.3054318565135691,0.7687084814435207,-0.07404370744648636,0.5370701689785449,-0.07404370744648636,0.08199371960457014
2023-08-01,7.055210567343864,0.09242657393304182,0.3109673179889494,-0.05679140602642522,-0.6308981022783311,-1.3375715917361464e-4,-55.032947343081325,9.192347751456298,0.01061555484908863,0.08540891645427076,-0.04330532610618846,0.004141221179987557,0.018671365425047975,9.265231839413393e-5,-3.578640917213786,-2.229699351175496,0.002800983846856116,-16.834,0.4658775880089824,0.618883810755314,0.4548532707462009,0.5020050328241767,0.13094387729304546,0.24011727823808582,0.7638927874102677,-0.047151762077975855,0.5020050328241767,-0.047151762077975855,0.16403054000911305
2023-09-01,7.015566036776566,0.1016873843803639,0.3324436103096368,-0.055013856259102115,-0.631438369746351,-3.4440333684678323e-4,-56.520246335391306,8.160436448524298,0.011688305868368705,0.08555523431097932,-0.04632578376998572,0.003908829296017959,0.020956372039391002,1.1397405778610998e-4,-2.815222518464389,-2.2333718879438087,0.002781104251238817,-13.515,0.5157748344652832,0.6078834919235611,0.4580334186077285,0.4956200425632211,0.14283887103783655,0.20994230048754803,0.7812977846388942,-0.037586623955492615,0.4956200425632211,-0.037586623955492615,0.14985007331583255
2023-10-01,6.762266774388303,0.08277057871688412,0.3113693154383818,-0.05883278921986555,-0.5846441367416961,-3.9269653254699375e-4,-49.91668203476037,3.3929352053612036,0.01212765092794758,0.08896439816560311,-0.04598372476433221,0.004336143029378812,0.02052119487685347,1.0877883676757487e-4,-3.2223946888420896,-1.9855874971348375,0.00283056147296912,-44.92,0.5756833496930249,0.5832001419038109,0.295073687796357,0.4222225091621299,0.14299260811046904,0.1362372929411918,0.708207725383068,-0.12714882136577288,0.4222225091621299,-0.12714882136577288,0.28812645410745386
2023-11-01,6.0313720983273464,0.11114852380625945,0.3122743540517037,-0.044116582106171615,-0.5377546796981586,-4.2627938385850477e-4,-51.521122692506175,4.161681216031193,0.011048057194607778,0.036507010968127834,-0.02529048659544846,9.145586864207999e-4,0.039873896283222215,1.1374929466907038e-4,1.3991127616021297,-1.6218358669518498,0.0019671643962434473,-12.565,0.49790946454690505,0.6219035256838034,0.4165778823303862,0.44129530296918507,0.13554628436570643,0.1702027342377722,0.7123878717005979,-0.024717420638798913,0.44129530296918507,-0.024717420638798913,0.2053256433534172
2023-12-01,4.329136378586361,0.057067727422196055,0.246786734726321,-0.03489375095561946,-0.3020909662400396,-5.785070609717101e-4,-38.5550628682736,0.5562176381716903,0.00927609015719059,0.007304770404757187,-0.022815772340478126,-8.240041763866463e-4,0.07627458343720349,8.710897108973543e-5,4.506222491553981,-1.0435685674778794,0.0010689584355645138,-5.495,0.476622321850823,0.53703685603701,0.4372573472846334,0.4431312738880604,0.1373967137566091,0.16833784637484217,0.7179247014012786,-0.0058739266034270035,0.4431312738880604,-0.0058739266034270035,0.09977950875237662
2024-01-01,3.4098362294804274,0.02624482425366209,0.2031881747498163,-0.03512131173767022,-0.15385485731121734,-7.196788906992711e-4,-28.83766466317305,-5.932379483564701,0.009741924181918502,-0.00819788725449512,-0.013029467212544657,-7.056383094161312e-4,0.0813221259308363,9.037754609005578e-5,4.634917008675397,-0.41765405546038004,8.616893250476636e-4,-25.642,0.4370666467027883,0.529761815004568,0.41027977006678523,0.43237520773965743,0.14134911575821463,0.14967697622322818,0.7150734392560867,-0.02209543767287219,0.43237520773965743,-0.02209543767287219,0.11948204493778275
2024-02-01,3.2778546707166663,0.029862085984095205,0.1917133845685617,-0.03417491941372505,-0.13975179734111412,-6.544158847731255e-4,-28.602599251491707,-8.743445328981757,0.01099479430011582,-0.016997781358605853,-0.0078212812679407,-0.001296612245596007,0.08037183646420562,7.921093162482887e-5,5.503927414864645,-0.20138625329940718,7.7201019051295e-4,-20.462,0.4137452572321588,0.5081732979483158,0.39649872807041375,0.41229560058868975,0.1254617267805619,0.16137214702756597,0.6632190541498135,-0.01579687251827598,0.41229560058868975,-0.01579687251827598,0.11167456987790203
2024-03-01,3.1377228717869743,0.032593468944870245,0.1777235197501179,-0.03423996244498063,-0.12478351406959455,-5.744344315210521e-4,-27.196888242736172,-11.343566032992387,0.012438908946627875,-0.023487390293355098,-0.0015823601027279463,-0.0016351659452390759,0.07292833503275965,7.325572951476944e-5,5.909709427499501,0.038529083863274936,7.000851634190997e-4,-22.56,0.36924581565998926,0.47527208685082456,0.3745253348129353,0.3903192560996702,0.12160197114144046,0.1471153138167893,0.6335231983825511,-0.015793921286734888,0.3903192560996702,-0.015793921286734888,0.10074675203788924
2024-04-01,3.035739768149522,0.04665423159014159,0.1328898697583752,-0.042907610982236256,-0.12246972484509457,-4.900598588592903e-4,-16.98057045186726,-15.485049126078476,0.01733661551095634,-0.004944584880260852,0.0021034067771195926,-0.0022556728710715237,0.04641261171656484,4.058587197285716e-5,6.309089480239235,0.019761770132172462,6.88083850354209e-4,-28.676,0.3780051580321434,0.31467688183335185,0.2473495766195778,0.2670810691123351,0.16821023688865117,-0.06933940466496724,0.6035015428896374,-0.019731492492757297,0.2670810691123351,-0.019731492492757297,0.06732730521377406
2024-05-01,2.61318352086642,0.022593874274000603,0.11045249126830477,-0.031613836049061095,-0.07365969494508434,-8.749983429845053e-5,-23.621064533229077,-13.405374319468285,0.015945835144312165,-0.0047099584914076145,0.005953442626357385,-0.0013271677256347918,0.03191291987700737,2.0728765427818952e-5,5.082225141091763,0.5005954499554502,4.929805708761474e-4,-30.242,0.35537506188476164,0.2600296728097388,0.27724841608065637,0.29215713450509284,0.13542718420318114,0.021302766098730552,0.5630115029114551,-0.014908718424436451,0.29215713450509284,-0.014908718424436451,-0.017218743270917547
2024-06-01,2.4940358321691596,0.04424046856122622,0.10880628989979683,-0.025269066525372398,-0.09144557882598923,1.786608800795289e-4,-27.08729044992543,-4.9376997106817715,0.01606700844963892,-5.143924668026097e-4,0.004959973121921671,-0.0017569148641449523,0.021177043011607624,9.957586321653e-6,4.924704954310076,0.13087949795550838,3.4499456465634983e-4,-15.002,0.3954388337620899,0.4029210436521424,0.2523456592367014,0.25752126769567596,0.11006775404147325,0.03738575961272947,0.4776567757786224,-0.0051756084589745606,0.25752126769567596,-0.0051756084589745606,0.150575384415441
2024-07-01,2.9323491838950364,0.13007577101786721,0.12162564797119083,-0.025058900628991358,-0.19848657751518128,4.1738520373518263e-4,-30.72485018409525,2.9509594593752198,0.017243858132558427,0.0159932465619911,5.176514475600857e-4,-0.002294013945763898,-0.0078058309279724096,1.4913488612109616e-5,5.208568600456153,-0.590588687510246,4.950489627035192e-4,-34.241,0.3690083634542154,0.3773367347691097,0.19390283105292444,0.21085380258485564,0.1011423077647797,0.008569187055296246,0.41313841811441504,-0.016950971531931203,0.21085380258485564,-0.016950971531931203,0.1834339037161853
2024-08-01,1.9767292510368335,0.11379542070804084,0.10309568632148555,-0.011801754915332186,-0.06098841296533638,5.054709111411323e-4,-34.53289829603332,9.666176750532777,0.014710754475062333,0.007693393919283861,-0.004519079870804173,-0.0014162014320386735,0.0038366869720568146,1.5606455699350433e-5,4.658521480257269,-0.47292082067104924,1.7619073838225443e-4,-18.044,0.391445210196832,0.43261867367308526,0.20496597143901463,0.20814515712238402,0.07084983506840775,0.06644548698556851,0.3498448272591995,-0.003179185683369399,0.20814515712238402,-0.003179185683369399,0.22765270223407064
2024-09-01,1.8576403645674915,0.1404573312058884,0.10496441689080224,-0.00859916758676751,-0.058759755083810504,5.769092211117954e-4,-36.06777092977543,12.458636487319346,0.014241731742902306,0.009514325122356724,-0.006527227885215374,-0.0011046951260890426,-0.0027968404411951244,2.288726646156051e-5,4.416607857709892,-0.5606462358192189,1.828680895707321e-4,-22.017,0.3718509653252563,0.40978915158076823,0.1975504947941637,0.2015767015222425,0.06757479385615509,0.06642711380993233,0.33672628923455267,-0.004026206728078809,0.2015767015222425,-0.004026206728078809,0.21223865678660453
2024-10-01,2.2498833013207564,0.15529800534805624,0.13083946000537688,-0.008963810546332381,-0.12321277066542623,5.795036304456815e-4,-39.687695864391856,13.542093127843538,0.014250111982515069,0.013503377736371287,-0.0055487601622387075,-8.320527594801866e-4,-0.010816315389469786,3.333662949093649e-5,3.935168722630235,-0.646277817065143,3.2322070609679305e-4,-41.491,0.3371124202932704,0.38423748203159397,0.12471934608852699,0.13813009640518903,0.07628803175835729,-0.014445967111525543,0.29070615992190363,-0.013410750316662041,0.13813009640518903,-0.013410750316662041,0.259518135943067
2024-11-01,2.262348396462032,0.15539720867466025,0.13687970037351352,-0.00858902314120802,-0.13131260142877893,5.425763269465652e-4,-39.728615310434996,13.63111185494585,0.014741722411452038,0.014826043366852854,-0.00618652268095814,-7.823801455390544e-4,-0.010917505698598989,3.556435989274198e-5,3.8877403580607575,-0.640982987559715,2.971761059956229e-4,-29.578,0.3397968809918232,0.36656569545206186,0.13406048380405133,0.14285035866718987,0.07692394886910088,-0.010997539071011891,0.2966982564053916,-0.008789874863138534,0.14285035866718987,-0.008789874863138534,0.23250521164801052
2024-12-01,2.25328712317779,0.15729067956096135,0.13696904317271844,-0.008553234998324485,-0.13252576770154575,5.515593252947618e-4,-39.64741127397587,13.584791464314664,0.015038015698577293,0.014780476656962832,-0.0058690193903723825,-7.544988253778194e-4,-0.011393974727938676,3.4715485297715786e-5,3.841288095285842,-0.6376231986299801,3.0766472086608875e-4,-23.361,0.3258770828908862,0.32004962482122246,0.12863558120548038,0.13582293674963308,0.07205002630232843,-0.008277115855023776,0.27992298935428994,-0.0071873555441527,0.13582293674963308,-0.0071873555441527,0.19141404361574207
2025-01-01,2.373916934234154,0.15466981697265572,0.13400531565017237,-0.009491109582676042,-0.13449757484608266,5.36709252959861e-4,-41.683223261968266,13.571810356576016,0.015330348339517354,0.013937660646655855,-0.004746596918287724,-7.526797680682912e-4,-0.01253810642430445,3.6851145821198354e-5,3.893411646018152,-0.6480746485122253,3.3244317812958864e-4,-26.415,0.33022252725299306,0.3140955682873729,0.11710828375577066,0.12588977030606374,0.0695825181978973,-0.01327526608973087,0.2650548067018583,-0.008781486550293083,0.12588977030606374,-0.008781486550293083,0.19698728453160225
2025-02-01,3.0021785104246255,0.12012978235184528,0.1184439941055297,-0.01406672648814949,-0.13162349549545685,3.4678736462550247e-4,-52.34845414483786,10.968572440001187,0.01576610473736584,0.009276741598604568,4.375766399270347e-5,-8.925682563183739e-4,-0.012906070006414859,4.054763026179893e-5,4.302281565588108,-0.5506933806050198,3.40462147036612e-4,-45.084,0.3261862426582198,0.2961010028449175,0.07278640556314611,0.08813580100014473,0.06138030493891451,-0.03462480887768429,0.21089641087797376,-0.015349395436998616,0.08813580100014473,-0.015349395436998616,0.22331459728177142
2025-03-01,3.576790858624259,0.08118363151903903,0.15126876566339653,-0.018828636102930094,-0.18518037339830637,1.5642768456509788e-4,-55.734001071445704,10.103399999760272,0.016572526215010833,-2.737794545127003e-4,-0.005655310430012378,-0.0018865813737147488,-0.02282210875966796,-1.3684511186662468e-5,-1.134654646676515,-1.8902758105966297,4.376155374097246e-4,-58.47,0.32610446005653954,0.37130918960085924,0.03789324014121148,0.06348062061355808,0.06381940912021414,-0.0641581976268702,0.19111943885398636,-0.025587380472346596,0.06348062061355808,-0.025587380472346596,0.33341594945964775
2025-04-01,3.344728899923655,0.06474857810603421,0.16391733896952662,-0.01010197725486581,-0.1969112667813753,4.455315370653879e-5,-56.11324022655639,8.957902278782457,0.01562668207580309,-6.906470865756765e-4,-0.00678252389243411,-0.0016836962545222567,-0.023241223793086383,-3.867505561974526e-5,-3.850004726413417,-0.8103534943833539,-1.0495399971950256e-4,-44.831,0.3349148160163607,0.3571852119568023,0.044027127553478276,0.03932193479205326,0.08431642861465014,-0.129310922437247,0.20795479202135353,0.00470519276142502,0.03932193479205326,0.00470519276142502,0.31315808440332404
2025-05-01,2.6547609112188537,-0.005683269794024278,0.1730509066647566,0.005991481239162628,-0.1553147721793052,-4.480341676466055e-5,-56.694215133035975,9.254770986635144,0.014163620895491877,-0.007897069984235495,-0.00265465665083924,-0.0011320927826581188,-0.015954642148907544,-2.938242870399264e-5,-4.361183464794657,-0.32246637842973863,-0.0010570961935355433,-33.985,0.2915348974097233,0.35313624486846684,0.04671841961084534,0.010793005473539896,0.060753431920264646,-0.1107138583669894,0.13229986931406917,0.03592541413730544,0.010793005473539896,0.03592541413730544,0.3064178252576215
2025-06-01,2.994957481625273,-0.009910020513302356,0.19174877957578224,0.0028119865393601445,-0.19606508200750342,3.911128029534283e-5,-58.07023259497125,7.404771459285383,0.013848610712132062,-0.00628062277115773,-0.0052318424494376455,-0.001152238316638655,-0.012711747840856557,-3.466797736991402e-5,-6.261575758412567,2.1839804710520685,-7.83052551485926e-4,-34.056,0.27415577466450636,0.35369945468439745,0.07131365353785907,0.04464601584445438,0.05578628110164698,-0.06692654635883959,0.15621857804774836,0.026667637693404692,0.04464601584445438,0.026667637693404692,0.2823858011465384
